"","participant_number","version","family_languages.1","english_first_language","eng_first_language_and_other","eng_not_first_language","age","gender","years_studying_spanish","current_class","university","other_language_study","other_languages","prompt","rating","question_type"
"5445",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","valuable",5,"most_interested_qs"
"5446",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","no_accent",4,"most_interested_qs"
"5447",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","important_spanish",5,"most_interested_qs"
"5448",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","beautiful",4,"semi_affected_questions"
"5449",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","codeswitch_rude",4,"most_interested_qs"
"5450",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","smarter_two_languages",4,"semi_affected_questions"
"5451",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","started_younger",4,"semi_affected_questions"
"5452",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","become_bilingual",4,"directly_affected_questions"
"5453",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","admire_multilinguals",3,"semi_affected_questions"
"5454",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","like_langauges",3,"semi_affected_questions"
"5455",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","interest_languages",3,"semi_affected_questions"
"5456",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","like_spanish",5,"semi_affected_questions"
"5457",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","like_hearing_spanish",4,"semi_affected_questions"
"5458",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","communicating_spanish_speakers",3,"semi_affected_questions"
"5459",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","excited_spanish_class",1,"least_affected_questions"
"5460",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","outside_engagement",3,"least_affected_questions"
"5461",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","spanish_favorite_class",2,"least_affected_questions"
"5462",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","worldview",1,"semi_affected_questions"
"5463",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","acceptable_mo2lingualism",3,NA
"5464",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","learn_2t_abroad",3,NA
"5465",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","multilingualism_asset",1,"directly_affected_questions"
"5466",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","schools_teach",1,"directly_affected_questions"
"5467",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","connect_with_people",1,"directly_affected_questions"
"5468",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","future_career",1,"directly_affected_questions"
"5469",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","effort",1,"directly_affected_questions"
"5470",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","become_bilingual.1",1,NA
"5471",171,2,"FR",1,"","",23,2,5,4,"NIU",1,"FR","family_languages",1,NA
"5472",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","fun_studying_languages",1,"semi_affected_questions"
"5473",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","boring_spanish_class",4,"semi_affected_questions"
"5474",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","interesting_spanish_cultures",3,"semi_affected_questions"
"5475",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","interesting_studying_languages",2,"semi_affected_questions"
"5476",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","difficult_classroom_learning",3,"least_affected_questions"
"5477",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","valuable",4,"most_interested_qs"
"5478",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","no_accent",4,"most_interested_qs"
"5479",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","important_spanish",2,"most_interested_qs"
"5480",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","beautiful",3,"semi_affected_questions"
"5481",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","codeswitch_rude",5,"most_interested_qs"
"5482",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","smarter_two_languages",3,"semi_affected_questions"
"5483",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","started_younger",4,"semi_affected_questions"
"5484",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","become_bilingual",4,"directly_affected_questions"
"5485",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","admire_multilinguals",3,"semi_affected_questions"
"5486",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","like_langauges",2,"semi_affected_questions"
"5487",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","interest_languages",3,"semi_affected_questions"
"5488",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","like_spanish",3,"semi_affected_questions"
"5489",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","like_hearing_spanish",3,"semi_affected_questions"
"5490",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","communicating_spanish_speakers",2,"semi_affected_questions"
"5491",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","excited_spanish_class",2,"least_affected_questions"
"5492",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","outside_engagement",1,"least_affected_questions"
"5493",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","spanish_favorite_class",1,"least_affected_questions"
"5494",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","worldview",3,"semi_affected_questions"
"5495",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","acceptable_mo2lingualism",2,NA
"5496",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","learn_2t_abroad",3,NA
"5497",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","multilingualism_asset",1,"directly_affected_questions"
"5498",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","schools_teach",1,"directly_affected_questions"
"5499",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","connect_with_people",2,"directly_affected_questions"
"5500",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","future_career",2,"directly_affected_questions"
"5501",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","effort",3,"directly_affected_questions"
"5502",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","become_bilingual.1",2,NA
"5503",172,2,"GK",1,"","",25,2,3,4,"NIU",1,"EN","family_languages",1,NA
"5504",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","fun_studying_languages",1,"semi_affected_questions"
"5505",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","boring_spanish_class",3,"semi_affected_questions"
"5506",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","interesting_spanish_cultures",3,"semi_affected_questions"
"5507",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","interesting_studying_languages",1,"semi_affected_questions"
"5508",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","difficult_classroom_learning",3,"least_affected_questions"
"5509",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","valuable",5,"most_interested_qs"
"5510",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","no_accent",5,"most_interested_qs"
"5511",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","important_spanish",3,"most_interested_qs"
"5512",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","beautiful",2,"semi_affected_questions"
"5513",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","codeswitch_rude",5,"most_interested_qs"
"5514",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","smarter_two_languages",4,"semi_affected_questions"
"5515",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","started_younger",5,"semi_affected_questions"
"5516",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","become_bilingual",3,"directly_affected_questions"
"5517",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","admire_multilinguals",5,"semi_affected_questions"
"5518",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","like_langauges",1,"semi_affected_questions"
"5519",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","interest_languages",2,"semi_affected_questions"
"5520",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","like_spanish",2,"semi_affected_questions"
"5521",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","like_hearing_spanish",2,"semi_affected_questions"
"5522",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","communicating_spanish_speakers",2,"semi_affected_questions"
"5523",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","excited_spanish_class",1,"least_affected_questions"
"5524",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","outside_engagement",1,"least_affected_questions"
"5525",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","spanish_favorite_class",1,"least_affected_questions"
"5526",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","worldview",3,"semi_affected_questions"
"5527",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","acceptable_mo2lingualism",2,NA
"5528",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","learn_2t_abroad",1,NA
"5529",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","multilingualism_asset",1,"directly_affected_questions"
"5530",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","schools_teach",1,"directly_affected_questions"
"5531",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","connect_with_people",3,"directly_affected_questions"
"5532",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","future_career",1,"directly_affected_questions"
"5533",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","effort",3,"directly_affected_questions"
"5534",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","become_bilingual.1",2,NA
"5535",173,2,"GK",1,"","",21,1,3,4,"NIU",1,"GR","family_languages",1,NA
"5536",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","fun_studying_languages",4,"semi_affected_questions"
"5537",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","boring_spanish_class",5,"semi_affected_questions"
"5538",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","interesting_spanish_cultures",4,"semi_affected_questions"
"5539",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","interesting_studying_languages",4,"semi_affected_questions"
"5540",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"5541",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","valuable",4,"most_interested_qs"
"5542",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","no_accent",5,"most_interested_qs"
"5543",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","important_spanish",4,"most_interested_qs"
"5544",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","beautiful",5,"semi_affected_questions"
"5545",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5546",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","smarter_two_languages",3,"semi_affected_questions"
"5547",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","started_younger",3,"semi_affected_questions"
"5548",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"5549",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","admire_multilinguals",4,"semi_affected_questions"
"5550",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","like_langauges",5,"semi_affected_questions"
"5551",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","interest_languages",4,"semi_affected_questions"
"5552",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","like_spanish",5,"semi_affected_questions"
"5553",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","like_hearing_spanish",5,"semi_affected_questions"
"5554",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","communicating_spanish_speakers",5,"semi_affected_questions"
"5555",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","excited_spanish_class",4,"least_affected_questions"
"5556",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","outside_engagement",2,"least_affected_questions"
"5557",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","spanish_favorite_class",5,"least_affected_questions"
"5558",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","worldview",1,"semi_affected_questions"
"5559",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","acceptable_mo2lingualism",3,NA
"5560",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","learn_2t_abroad",1,NA
"5561",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5562",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","schools_teach",4,"directly_affected_questions"
"5563",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5564",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","future_career",3,"directly_affected_questions"
"5565",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","effort",1,"directly_affected_questions"
"5566",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","become_bilingual.1",1,NA
"5567",174,2,"GU",1,"","",19,2,5,4,"UW",2,"","family_languages",1,NA
"5568",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","fun_studying_languages",2,"semi_affected_questions"
"5569",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","boring_spanish_class",4,"semi_affected_questions"
"5570",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","interesting_spanish_cultures",2,"semi_affected_questions"
"5571",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","interesting_studying_languages",3,"semi_affected_questions"
"5572",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","difficult_classroom_learning",3,"least_affected_questions"
"5573",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","valuable",4,"most_interested_qs"
"5574",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","no_accent",4,"most_interested_qs"
"5575",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","important_spanish",3,"most_interested_qs"
"5576",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","beautiful",3,"semi_affected_questions"
"5577",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","codeswitch_rude",5,"most_interested_qs"
"5578",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","smarter_two_languages",3,"semi_affected_questions"
"5579",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","started_younger",3,"semi_affected_questions"
"5580",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","become_bilingual",5,"directly_affected_questions"
"5581",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","admire_multilinguals",4,"semi_affected_questions"
"5582",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","like_langauges",3,"semi_affected_questions"
"5583",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","interest_languages",3,"semi_affected_questions"
"5584",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","like_spanish",3,"semi_affected_questions"
"5585",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","like_hearing_spanish",2,"semi_affected_questions"
"5586",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","communicating_spanish_speakers",3,"semi_affected_questions"
"5587",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","excited_spanish_class",3,"least_affected_questions"
"5588",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","outside_engagement",2,"least_affected_questions"
"5589",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","spanish_favorite_class",2,"least_affected_questions"
"5590",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","worldview",3,"semi_affected_questions"
"5591",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","acceptable_mo2lingualism",2,NA
"5592",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","learn_2t_abroad",3,NA
"5593",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","multilingualism_asset",1,"directly_affected_questions"
"5594",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","schools_teach",1,"directly_affected_questions"
"5595",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","connect_with_people",1,"directly_affected_questions"
"5596",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","future_career",1,"directly_affected_questions"
"5597",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","effort",3,"directly_affected_questions"
"5598",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","become_bilingual.1",1,NA
"5599",175,2,"CH, FR, SP",1,"","",18,2,5,4,"UW",1,"FR, GR, JP","family_languages",1,NA
"5600",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","fun_studying_languages",3,"semi_affected_questions"
"5601",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","boring_spanish_class",4,"semi_affected_questions"
"5602",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","interesting_spanish_cultures",5,"semi_affected_questions"
"5603",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","interesting_studying_languages",5,"semi_affected_questions"
"5604",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"5605",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","valuable",4,"most_interested_qs"
"5606",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","no_accent",5,"most_interested_qs"
"5607",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","important_spanish",3,"most_interested_qs"
"5608",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","beautiful",5,"semi_affected_questions"
"5609",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5610",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","smarter_two_languages",3,"semi_affected_questions"
"5611",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","started_younger",5,"semi_affected_questions"
"5612",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"5613",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5614",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","like_langauges",5,"semi_affected_questions"
"5615",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","interest_languages",5,"semi_affected_questions"
"5616",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","like_spanish",5,"semi_affected_questions"
"5617",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","like_hearing_spanish",5,"semi_affected_questions"
"5618",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","communicating_spanish_speakers",5,"semi_affected_questions"
"5619",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","excited_spanish_class",4,"least_affected_questions"
"5620",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","outside_engagement",3,"least_affected_questions"
"5621",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","spanish_favorite_class",4,"least_affected_questions"
"5622",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","worldview",3,"semi_affected_questions"
"5623",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","acceptable_mo2lingualism",3,NA
"5624",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","learn_2t_abroad",1,NA
"5625",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5626",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","schools_teach",1,"directly_affected_questions"
"5627",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5628",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","future_career",1,"directly_affected_questions"
"5629",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","effort",1,"directly_affected_questions"
"5630",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","become_bilingual.1",1,NA
"5631",176,2,"SP",1,"","",19,2,4,4,"UW",2,"","family_languages",1,NA
"5632",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","fun_studying_languages",3,"semi_affected_questions"
"5633",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","boring_spanish_class",4,"semi_affected_questions"
"5634",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","interesting_spanish_cultures",4,"semi_affected_questions"
"5635",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","interesting_studying_languages",3,"semi_affected_questions"
"5636",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","difficult_classroom_learning",4,"least_affected_questions"
"5637",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","valuable",4,"most_interested_qs"
"5638",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","no_accent",4,"most_interested_qs"
"5639",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","important_spanish",2,"most_interested_qs"
"5640",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","beautiful",3,"semi_affected_questions"
"5641",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","codeswitch_rude",5,"most_interested_qs"
"5642",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","smarter_two_languages",5,"semi_affected_questions"
"5643",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","started_younger",4,"semi_affected_questions"
"5644",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","become_bilingual",5,"directly_affected_questions"
"5645",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","admire_multilinguals",5,"semi_affected_questions"
"5646",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","like_langauges",4,"semi_affected_questions"
"5647",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","interest_languages",4,"semi_affected_questions"
"5648",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","like_spanish",5,"semi_affected_questions"
"5649",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","like_hearing_spanish",4,"semi_affected_questions"
"5650",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","communicating_spanish_speakers",3,"semi_affected_questions"
"5651",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","excited_spanish_class",3,"least_affected_questions"
"5652",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","outside_engagement",2,"least_affected_questions"
"5653",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","spanish_favorite_class",4,"least_affected_questions"
"5654",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","worldview",1,"semi_affected_questions"
"5655",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","acceptable_mo2lingualism",2,NA
"5656",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","learn_2t_abroad",1,NA
"5657",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","multilingualism_asset",1,"directly_affected_questions"
"5658",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","schools_teach",4,"directly_affected_questions"
"5659",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","connect_with_people",1,"directly_affected_questions"
"5660",177,2,"SP",1,"","",19,1,5,4,"UW",2,"","future_career",1,"directly_affected_questions"
